"","domain","BA_hat","BA","sample_size","model"
"13832","H",57.3881600278006,49.6500997828831,"8","rf"
"13833","A",57.6460623892838,45.5597646993401,"8","rf"
"13834","B",58.2930858751493,65.1658741408031,"8","rf"
"13835","C",57.6324910207726,37.3974311713912,"8","rf"
"13836","D",58.2391151369526,57.3637802690845,"8","rf"
"13837","E",57.7355681028427,59.5110616250196,"8","rf"
"13838","F",58.8655178502195,78.6226240069573,"8","rf"
"13839","G",57.6450677745555,67.0435767712799,"8","rf"
"13840","H",57.8451944486639,49.6500997828831,"8","rf"
"13841","A",57.1388526385392,45.5597646993401,"8","rf"
"13842","B",57.8398173060052,65.1658741408031,"8","rf"
"13843","C",56.3210457025375,37.3974311713912,"8","rf"
"13844","D",56.9293888009848,57.3637802690845,"8","rf"
"13845","E",56.9714027201428,59.5110616250196,"8","rf"
"13846","F",56.7341149149285,78.6226240069573,"8","rf"
"13847","G",56.0921763367031,67.0435767712799,"8","rf"
"13848","H",57.3763213536328,49.6500997828831,"8","rf"
"13849","A",59.1718390596037,45.5597646993401,"8","rf"
"13850","B",59.7343324683244,65.1658741408031,"8","rf"
"13851","C",59.3445721105902,37.3974311713912,"8","rf"
"13852","D",58.2569538425463,57.3637802690845,"8","rf"
"13853","E",59.2854395084666,59.5110616250196,"8","rf"
"13854","F",59.5552905345794,78.6226240069573,"8","rf"
"13855","G",59.0301752027481,67.0435767712799,"8","rf"
"13856","H",58.866937781541,49.6500997828831,"8","rf"
"13857","A",57.6794595692576,45.5597646993401,"8","rf"
"13858","B",57.3945959650254,65.1658741408031,"8","rf"
"13859","C",57.0637482048349,37.3974311713912,"8","rf"
"13860","D",57.7546037894465,57.3637802690845,"8","rf"
"13861","E",57.4175825322475,59.5110616250196,"8","rf"
"13862","F",57.8762050401331,78.6226240069573,"8","rf"
"13863","G",57.2125659782819,67.0435767712799,"8","rf"
"13864","H",57.2557266827751,49.6500997828831,"8","rf"
"13865","A",56.7490127362427,45.5597646993401,"8","rf"
"13866","B",56.347254117632,65.1658741408031,"8","rf"
"13867","C",57.0060575884714,37.3974311713912,"8","rf"
"13868","D",57.0739363861836,57.3637802690845,"8","rf"
"13869","E",56.6827086205107,59.5110616250196,"8","rf"
"13870","F",57.6517059826099,78.6226240069573,"8","rf"
"13871","G",57.1101542545218,67.0435767712799,"8","rf"
"13872","H",56.20855242091,49.6500997828831,"8","rf"
"13873","A",55.7423544603704,45.5597646993401,"8","rf"
"13874","B",56.4987691082171,65.1658741408031,"8","rf"
"13875","C",56.3160879087643,37.3974311713912,"8","rf"
"13876","D",56.3949777826615,57.3637802690845,"8","rf"
"13877","E",56.3733199260574,59.5110616250196,"8","rf"
"13878","F",56.8382629511255,78.6226240069573,"8","rf"
"13879","G",56.2600901804331,67.0435767712799,"8","rf"
"13880","H",56.5170024656108,49.6500997828831,"8","rf"
"13881","A",57.7782340642938,45.5597646993401,"8","rf"
"13882","B",57.8522043649004,65.1658741408031,"8","rf"
"13883","C",57.1936787015257,37.3974311713912,"8","rf"
"13884","D",57.9076395879884,57.3637802690845,"8","rf"
"13885","E",57.4395925089006,59.5110616250196,"8","rf"
"13886","F",58.0994559812687,78.6226240069573,"8","rf"
"13887","G",57.6894757774605,67.0435767712799,"8","rf"
"13888","H",57.6143122546984,49.6500997828831,"8","rf"
"13889","A",58.3417465471678,45.5597646993401,"8","rf"
"13890","B",57.0379061545433,65.1658741408031,"8","rf"
"13891","C",58.0574580187427,37.3974311713912,"8","rf"
"13892","D",57.9271839639373,57.3637802690845,"8","rf"
"13893","E",57.0745661329632,59.5110616250196,"8","rf"
"13894","F",58.2534424650602,78.6226240069573,"8","rf"
"13895","G",58.2848213419996,67.0435767712799,"8","rf"
"13896","H",57.735590366236,49.6500997828831,"8","rf"
"13897","A",56.7244630457659,45.5597646993401,"8","rf"
"13898","B",56.7925400002703,65.1658741408031,"8","rf"
"13899","C",56.80619126324,37.3974311713912,"8","rf"
"13900","D",57.8595888774273,57.3637802690845,"8","rf"
"13901","E",57.2486271110243,59.5110616250196,"8","rf"
"13902","F",58.0862845805807,78.6226240069573,"8","rf"
"13903","G",57.1858516099871,67.0435767712799,"8","rf"
"13904","H",56.9693786405996,49.6500997828831,"8","rf"
"13905","A",55.6589665360757,45.5597646993401,"8","rf"
"13906","B",56.9157595490581,65.1658741408031,"8","rf"
"13907","C",56.1068131947771,37.3974311713912,"8","rf"
"13908","D",56.2256466589226,57.3637802690845,"8","rf"
"13909","E",56.5109007423175,59.5110616250196,"8","rf"
"13910","F",57.1202757489948,78.6226240069573,"8","rf"
"13911","G",55.9592472689528,67.0435767712799,"8","rf"
"13912","H",56.1464974333832,49.6500997828831,"8","rf"
"13913","A",57.8245270446567,45.5597646993401,"8","rf"
"13914","B",59.0539458188998,65.1658741408031,"8","rf"
"13915","C",58.094623368143,37.3974311713912,"8","rf"
"13916","D",58.4383453519127,57.3637802690845,"8","rf"
"13917","E",58.7180600790833,59.5110616250196,"8","rf"
"13918","F",58.6883523347603,78.6226240069573,"8","rf"
"13919","G",58.8208441173143,67.0435767712799,"8","rf"
"13920","H",58.5395192188447,49.6500997828831,"8","rf"
"13921","A",56.3079141371206,45.5597646993401,"8","rf"
"13922","B",56.2445058264461,65.1658741408031,"8","rf"
"13923","C",55.7864807906231,37.3974311713912,"8","rf"
"13924","D",56.0623132973088,57.3637802690845,"8","rf"
"13925","E",55.770976303535,59.5110616250196,"8","rf"
"13926","F",57.1050417223955,78.6226240069573,"8","rf"
"13927","G",56.1563371399005,67.0435767712799,"8","rf"
"13928","H",55.9767497299763,49.6500997828831,"8","rf"
"13929","A",57.476809567591,45.5597646993401,"8","rf"
"13930","B",58.2313317426395,65.1658741408031,"8","rf"
"13931","C",58.5034431280157,37.3974311713912,"8","rf"
"13932","D",58.4018712233847,57.3637802690845,"8","rf"
"13933","E",58.3753426892439,59.5110616250196,"8","rf"
"13934","F",59.3016199586192,78.6226240069573,"8","rf"
"13935","G",58.2140237182967,67.0435767712799,"8","rf"
"13936","H",58.0445754616321,49.6500997828831,"8","rf"
"13937","A",57.9874738086609,45.5597646993401,"8","rf"
"13938","B",56.9018971403435,65.1658741408031,"8","rf"
"13939","C",57.7248415454356,37.3974311713912,"8","rf"
"13940","D",57.1224870823839,57.3637802690845,"8","rf"
"13941","E",57.1478326216053,59.5110616250196,"8","rf"
"13942","F",57.370019504667,78.6226240069573,"8","rf"
"13943","G",57.7405351914089,67.0435767712799,"8","rf"
"13944","H",57.2961242482319,49.6500997828831,"8","rf"
"13945","A",58.7109397910986,45.5597646993401,"8","rf"
"13946","B",57.4006407614554,65.1658741408031,"8","rf"
"13947","C",57.5645177888398,37.3974311713912,"8","rf"
"13948","D",57.8933149368272,57.3637802690845,"8","rf"
"13949","E",57.7417208423692,59.5110616250196,"8","rf"
"13950","F",57.171765523748,78.6226240069573,"8","rf"
"13951","G",58.2298756074933,67.0435767712799,"8","rf"
"13952","H",58.0619451823979,49.6500997828831,"8","rf"
"13953","A",56.7825146055773,45.5597646993401,"8","rf"
"13954","B",56.8325505057597,65.1658741408031,"8","rf"
"13955","C",56.5053157684807,37.3974311713912,"8","rf"
"13956","D",56.5289388964624,57.3637802690845,"8","rf"
"13957","E",56.6357657780317,59.5110616250196,"8","rf"
"13958","F",57.3291037863267,78.6226240069573,"8","rf"
"13959","G",56.8927577377042,67.0435767712799,"8","rf"
"13960","H",56.7958641593643,49.6500997828831,"8","rf"
"13961","A",57.5117947920891,45.5597646993401,"8","rf"
"13962","B",58.306211768824,65.1658741408031,"8","rf"
"13963","C",58.0484591834047,37.3974311713912,"8","rf"
"13964","D",57.4850645112478,57.3637802690845,"8","rf"
"13965","E",58.1043883861266,59.5110616250196,"8","rf"
"13966","F",58.8808873677324,78.6226240069573,"8","rf"
"13967","G",58.6881550825118,67.0435767712799,"8","rf"
"13968","H",58.304083292507,49.6500997828831,"8","rf"
"13969","A",58.5006520063121,45.5597646993401,"8","rf"
"13970","B",58.9027201926227,65.1658741408031,"8","rf"
"13971","C",58.480072590608,37.3974311713912,"8","rf"
"13972","D",58.8026170435816,57.3637802690845,"8","rf"
"13973","E",58.9884869142055,59.5110616250196,"8","rf"
"13974","F",59.7816834421157,78.6226240069573,"8","rf"
"13975","G",58.2318811004052,67.0435767712799,"8","rf"
"13976","H",58.5886316540385,49.6500997828831,"8","rf"
"13977","A",57.5618189205176,45.5597646993401,"8","rf"
"13978","B",57.4166275100457,65.1658741408031,"8","rf"
"13979","C",57.3655125224975,37.3974311713912,"8","rf"
"13980","D",57.4334924461914,57.3637802690845,"8","rf"
"13981","E",57.5887603997839,59.5110616250196,"8","rf"
"13982","F",57.7476381323601,78.6226240069573,"8","rf"
"13983","G",57.6345288688837,67.0435767712799,"8","rf"
"13984","H",57.0389850078832,49.6500997828831,"8","rf"
"13985","A",57.7466916064862,45.5597646993401,"8","rf"
"13986","B",58.8491606467054,65.1658741408031,"8","rf"
"13987","C",57.9175165782925,37.3974311713912,"8","rf"
"13988","D",58.5905838521237,57.3637802690845,"8","rf"
"13989","E",58.2244976457197,59.5110616250196,"8","rf"
"13990","F",57.8424953846348,78.6226240069573,"8","rf"
"13991","G",58.0153326195938,67.0435767712799,"8","rf"
"13992","H",58.3577320999232,49.6500997828831,"8","rf"
"13993","A",56.0677994980167,45.5597646993401,"8","rf"
"13994","B",56.9228196197792,65.1658741408031,"8","rf"
"13995","C",56.9033843969452,37.3974311713912,"8","rf"
"13996","D",56.8884945863027,57.3637802690845,"8","rf"
"13997","E",56.3938278215632,59.5110616250196,"8","rf"
"13998","F",56.551439882383,78.6226240069573,"8","rf"
"13999","G",56.855442408217,67.0435767712799,"8","rf"
"14000","H",57.1109613050447,49.6500997828831,"8","rf"
"14001","A",57.5054981898571,45.5597646993401,"8","rf"
"14002","B",57.9785136000643,65.1658741408031,"8","rf"
"14003","C",57.948963888108,37.3974311713912,"8","rf"
"14004","D",57.5842356274453,57.3637802690845,"8","rf"
"14005","E",57.7863045561866,59.5110616250196,"8","rf"
"14006","F",58.560220042932,78.6226240069573,"8","rf"
"14007","G",57.9279722646394,67.0435767712799,"8","rf"
"14008","H",57.7365005630378,49.6500997828831,"8","rf"
"14009","A",56.7280949101923,45.5597646993401,"8","rf"
"14010","B",56.7608821244006,65.1658741408031,"8","rf"
"14011","C",56.5803253564104,37.3974311713912,"8","rf"
"14012","D",56.9214247058042,57.3637802690845,"8","rf"
"14013","E",56.7737608464819,59.5110616250196,"8","rf"
"14014","F",57.087960776937,78.6226240069573,"8","rf"
"14015","G",55.3312204883336,67.0435767712799,"8","rf"
"14016","H",56.827686593507,49.6500997828831,"8","rf"
"14017","A",58.0858943918572,45.5597646993401,"8","rf"
"14018","B",57.2110284635375,65.1658741408031,"8","rf"
"14019","C",58.2891689772645,37.3974311713912,"8","rf"
"14020","D",57.7548917791403,57.3637802690845,"8","rf"
"14021","E",57.3572669843778,59.5110616250196,"8","rf"
"14022","F",57.9192569981311,78.6226240069573,"8","rf"
"14023","G",57.9899302768361,67.0435767712799,"8","rf"
"14024","H",57.4033588768526,49.6500997828831,"8","rf"
"14025","A",57.5143344301107,45.5597646993401,"8","rf"
"14026","B",58.1776801847838,65.1658741408031,"8","rf"
"14027","C",57.791531942325,37.3974311713912,"8","rf"
"14028","D",57.5631783449052,57.3637802690845,"8","rf"
"14029","E",58.2115862503564,59.5110616250196,"8","rf"
"14030","F",57.9687166545152,78.6226240069573,"8","rf"
"14031","G",57.9206768760583,67.0435767712799,"8","rf"
"14032","H",57.5640279864761,49.6500997828831,"8","rf"
"14033","A",57.2142717469372,45.5597646993401,"8","rf"
"14034","B",57.976009588441,65.1658741408031,"8","rf"
"14035","C",58.4222578886136,37.3974311713912,"8","rf"
"14036","D",57.5164576224525,57.3637802690845,"8","rf"
"14037","E",57.6202210132523,59.5110616250196,"8","rf"
"14038","F",58.176838663486,78.6226240069573,"8","rf"
"14039","G",57.8555796561693,67.0435767712799,"8","rf"
"14040","H",57.649668956871,49.6500997828831,"8","rf"
"14041","A",57.1663648210989,45.5597646993401,"8","rf"
"14042","B",56.8862653044937,65.1658741408031,"8","rf"
"14043","C",56.8574296007827,37.3974311713912,"8","rf"
"14044","D",56.9185425492196,57.3637802690845,"8","rf"
"14045","E",56.8269461620238,59.5110616250196,"8","rf"
"14046","F",56.9363730060613,78.6226240069573,"8","rf"
"14047","G",56.6771926564069,67.0435767712799,"8","rf"
"14048","H",56.6894401674438,49.6500997828831,"8","rf"
"14049","A",56.9721295952158,45.5597646993401,"8","rf"
"14050","B",56.7555708059403,65.1658741408031,"8","rf"
"14051","C",57.273125918503,37.3974311713912,"8","rf"
"14052","D",57.0729008274585,57.3637802690845,"8","rf"
"14053","E",57.0815608460034,59.5110616250196,"8","rf"
"14054","F",57.0184316868087,78.6226240069573,"8","rf"
"14055","G",56.7613759462271,67.0435767712799,"8","rf"
"14056","H",57.4908020527045,49.6500997828831,"8","rf"
"14057","A",57.1826761953447,45.5597646993401,"8","rf"
"14058","B",56.9632590572625,65.1658741408031,"8","rf"
"14059","C",57.4167090986948,37.3974311713912,"8","rf"
"14060","D",57.5271315704919,57.3637802690845,"8","rf"
"14061","E",56.743374993664,59.5110616250196,"8","rf"
"14062","F",58.2365546073625,78.6226240069573,"8","rf"
"14063","G",57.1974385331415,67.0435767712799,"8","rf"
"14064","H",57.0509777301085,49.6500997828831,"8","rf"
"14065","A",58.0261040295427,45.5597646993401,"8","rf"
"14066","B",57.8404155824288,65.1658741408031,"8","rf"
"14067","C",58.4761535940866,37.3974311713912,"8","rf"
"14068","D",57.5704971235929,57.3637802690845,"8","rf"
"14069","E",58.0971327216448,59.5110616250196,"8","rf"
"14070","F",58.2039644251349,78.6226240069573,"8","rf"
"14071","G",57.9209469139975,67.0435767712799,"8","rf"
"14072","H",57.7452166362251,49.6500997828831,"8","rf"
"14073","A",57.811188936992,45.5597646993401,"8","rf"
"14074","B",56.8264117587106,65.1658741408031,"8","rf"
"14075","C",56.6394620117219,37.3974311713912,"8","rf"
"14076","D",56.8571494550457,57.3637802690845,"8","rf"
"14077","E",56.2554344808668,59.5110616250196,"8","rf"
"14078","F",57.7176306925159,78.6226240069573,"8","rf"
"14079","G",56.9096844273778,67.0435767712799,"8","rf"
"14080","H",57.0046096814298,49.6500997828831,"8","rf"
"14081","A",56.7273395722867,45.5597646993401,"8","rf"
"14082","B",56.847639062958,65.1658741408031,"8","rf"
"14083","C",56.9222938406152,37.3974311713912,"8","rf"
"14084","D",56.5283979664376,57.3637802690845,"8","rf"
"14085","E",56.8051857838038,59.5110616250196,"8","rf"
"14086","F",56.6246967921111,78.6226240069573,"8","rf"
"14087","G",57.6937805532167,67.0435767712799,"8","rf"
"14088","H",56.6543207466407,49.6500997828831,"8","rf"
"14089","A",56.3301319345994,45.5597646993401,"8","rf"
"14090","B",58.2433449921786,65.1658741408031,"8","rf"
"14091","C",56.7142133772563,37.3974311713912,"8","rf"
"14092","D",57.1821927514475,57.3637802690845,"8","rf"
"14093","E",57.3398954811066,59.5110616250196,"8","rf"
"14094","F",57.8970802732883,78.6226240069573,"8","rf"
"14095","G",56.6728784302703,67.0435767712799,"8","rf"
"14096","H",57.1638553454032,49.6500997828831,"8","rf"
"14097","A",56.6420513884438,45.5597646993401,"8","rf"
"14098","B",56.3153974283047,65.1658741408031,"8","rf"
"14099","C",56.7714832154486,37.3974311713912,"8","rf"
"14100","D",56.4559574739027,57.3637802690845,"8","rf"
"14101","E",56.595875722771,59.5110616250196,"8","rf"
"14102","F",57.2764414025556,78.6226240069573,"8","rf"
"14103","G",57.0174644655057,67.0435767712799,"8","rf"
"14104","H",56.1706410369848,49.6500997828831,"8","rf"
"14105","A",56.8558202159364,45.5597646993401,"8","rf"
"14106","B",56.4419072162396,65.1658741408031,"8","rf"
"14107","C",56.5488046014918,37.3974311713912,"8","rf"
"14108","D",56.7703690000424,57.3637802690845,"8","rf"
"14109","E",56.7559883439083,59.5110616250196,"8","rf"
"14110","F",56.8133734251482,78.6226240069573,"8","rf"
"14111","G",57.5061424914658,67.0435767712799,"8","rf"
"14112","H",56.4561611350334,49.6500997828831,"8","rf"
"14113","A",55.7193023743378,45.5597646993401,"8","rf"
"14114","B",55.0167438457447,65.1658741408031,"8","rf"
"14115","C",55.6472157537684,37.3974311713912,"8","rf"
"14116","D",55.7149975708404,57.3637802690845,"8","rf"
"14117","E",55.1079669003109,59.5110616250196,"8","rf"
"14118","F",56.0736826634297,78.6226240069573,"8","rf"
"14119","G",55.342441942908,67.0435767712799,"8","rf"
"14120","H",55.4725177830748,49.6500997828831,"8","rf"
"14121","A",56.2585967501521,45.5597646993401,"8","rf"
"14122","B",57.3722745917588,65.1658741408031,"8","rf"
"14123","C",56.9046817108798,37.3974311713912,"8","rf"
"14124","D",56.6010929768964,57.3637802690845,"8","rf"
"14125","E",57.3764383788516,59.5110616250196,"8","rf"
"14126","F",57.5248592271634,78.6226240069573,"8","rf"
"14127","G",56.955957701069,67.0435767712799,"8","rf"
"14128","H",57.4087873969892,49.6500997828831,"8","rf"
"14129","A",57.2505623024814,45.5597646993401,"8","rf"
"14130","B",57.0159133779273,65.1658741408031,"8","rf"
"14131","C",57.4202250890477,37.3974311713912,"8","rf"
"14132","D",57.2749135496426,57.3637802690845,"8","rf"
"14133","E",57.0501623652809,59.5110616250196,"8","rf"
"14134","F",57.2463819742534,78.6226240069573,"8","rf"
"14135","G",57.638691322863,67.0435767712799,"8","rf"
"14136","H",57.0058766586451,49.6500997828831,"8","rf"
"14137","A",57.2742059213916,45.5597646993401,"8","rf"
"14138","B",58.5359418987432,65.1658741408031,"8","rf"
"14139","C",57.9287237096417,37.3974311713912,"8","rf"
"14140","D",57.7004670533959,57.3637802690845,"8","rf"
"14141","E",57.8905449531132,59.5110616250196,"8","rf"
"14142","F",58.141049165858,78.6226240069573,"8","rf"
"14143","G",57.6419297150668,67.0435767712799,"8","rf"
"14144","H",58.5836520628648,49.6500997828831,"8","rf"
"14145","A",58.6332185078482,45.5597646993401,"8","rf"
"14146","B",58.5368618310571,65.1658741408031,"8","rf"
"14147","C",58.3259009838421,37.3974311713912,"8","rf"
"14148","D",58.7607877021488,57.3637802690845,"8","rf"
"14149","E",58.5593215824257,59.5110616250196,"8","rf"
"14150","F",58.5472806105721,78.6226240069573,"8","rf"
"14151","G",58.6120765548456,67.0435767712799,"8","rf"
"14152","H",58.2375737577766,49.6500997828831,"8","rf"
"14153","A",58.3714204433253,45.5597646993401,"8","rf"
"14154","B",59.3556305922866,65.1658741408031,"8","rf"
"14155","C",59.3289634999991,37.3974311713912,"8","rf"
"14156","D",58.99853410837,57.3637802690845,"8","rf"
"14157","E",59.4775998828953,59.5110616250196,"8","rf"
"14158","F",59.7121991192877,78.6226240069573,"8","rf"
"14159","G",59.02804756658,67.0435767712799,"8","rf"
"14160","H",59.5371588705978,49.6500997828831,"8","rf"
"14161","A",59.003219068406,45.5597646993401,"8","rf"
"14162","B",58.4768133504015,65.1658741408031,"8","rf"
"14163","C",59.1743349892741,37.3974311713912,"8","rf"
"14164","D",58.74979369103,57.3637802690845,"8","rf"
"14165","E",58.7771640997689,59.5110616250196,"8","rf"
"14166","F",59.8730674631622,78.6226240069573,"8","rf"
"14167","G",58.9819002841827,67.0435767712799,"8","rf"
"14168","H",58.6955113388826,49.6500997828831,"8","rf"
"14169","A",58.3292573043979,45.5597646993401,"8","rf"
"14170","B",57.3447882497162,65.1658741408031,"8","rf"
"14171","C",56.9258261302816,37.3974311713912,"8","rf"
"14172","D",57.8579360987012,57.3637802690845,"8","rf"
"14173","E",57.5999809330607,59.5110616250196,"8","rf"
"14174","F",58.2925164501954,78.6226240069573,"8","rf"
"14175","G",56.9717726450137,67.0435767712799,"8","rf"
"14176","H",57.6799834404889,49.6500997828831,"8","rf"
"14177","A",57.4616810856018,45.5597646993401,"8","rf"
"14178","B",57.9806272476658,65.1658741408031,"8","rf"
"14179","C",57.3404128050929,37.3974311713912,"8","rf"
"14180","D",57.7967778736367,57.3637802690845,"8","rf"
"14181","E",58.1295152986854,59.5110616250196,"8","rf"
"14182","F",57.8017187988931,78.6226240069573,"8","rf"
"14183","G",57.7813181760415,67.0435767712799,"8","rf"
"14184","H",57.389715464033,49.6500997828831,"8","rf"
"14185","A",57.2245772859795,45.5597646993401,"8","rf"
"14186","B",56.631000298305,65.1658741408031,"8","rf"
"14187","C",56.3887829953503,37.3974311713912,"8","rf"
"14188","D",57.0294587135045,57.3637802690845,"8","rf"
"14189","E",56.5480082380703,59.5110616250196,"8","rf"
"14190","F",56.9272744272901,78.6226240069573,"8","rf"
"14191","G",56.5502942784332,67.0435767712799,"8","rf"
"14192","H",56.036817563485,49.6500997828831,"8","rf"
"14193","A",54.3509528888919,45.5597646993401,"8","rf"
"14194","B",55.6198854174943,65.1658741408031,"8","rf"
"14195","C",54.5245862176202,37.3974311713912,"8","rf"
"14196","D",54.7232519471755,57.3637802690845,"8","rf"
"14197","E",55.2044700745799,59.5110616250196,"8","rf"
"14198","F",54.7928585518882,78.6226240069573,"8","rf"
"14199","G",54.5952689205791,67.0435767712799,"8","rf"
"14200","H",55.0751925705372,49.6500997828831,"8","rf"
"14201","A",57.3948160607722,45.5597646993401,"8","rf"
"14202","B",57.4630142682947,65.1658741408031,"8","rf"
"14203","C",56.8324446873389,37.3974311713912,"8","rf"
"14204","D",57.5980424698835,57.3637802690845,"8","rf"
"14205","E",56.7633347790306,59.5110616250196,"8","rf"
"14206","F",58.1051277738101,78.6226240069573,"8","rf"
"14207","G",57.1102599616936,67.0435767712799,"8","rf"
"14208","H",56.9837719318188,49.6500997828831,"8","rf"
"14209","A",57.3250469224645,45.5597646993401,"8","rf"
"14210","B",57.9996799410651,65.1658741408031,"8","rf"
"14211","C",57.3989622681547,37.3974311713912,"8","rf"
"14212","D",57.5307486616599,57.3637802690845,"8","rf"
"14213","E",57.4629892385904,59.5110616250196,"8","rf"
"14214","F",57.5323057359041,78.6226240069573,"8","rf"
"14215","G",57.592856426905,67.0435767712799,"8","rf"
"14216","H",57.2364855088621,49.6500997828831,"8","rf"
"14217","A",57.4382776981567,45.5597646993401,"8","rf"
"14218","B",56.3648817650465,65.1658741408031,"8","rf"
"14219","C",56.9943800027368,37.3974311713912,"8","rf"
"14220","D",56.8025235256296,57.3637802690845,"8","rf"
"14221","E",56.5098463008714,59.5110616250196,"8","rf"
"14222","F",57.1239165588079,78.6226240069573,"8","rf"
"14223","G",57.099776619981,67.0435767712799,"8","rf"
"14224","H",57.066893044286,49.6500997828831,"8","rf"
"14225","A",56.7952170076005,45.5597646993401,"8","rf"
"14226","B",57.5807778380998,65.1658741408031,"8","rf"
"14227","C",56.4644254952663,37.3974311713912,"8","rf"
"14228","D",56.3626884961406,57.3637802690845,"8","rf"
"14229","E",56.9460206350957,59.5110616250196,"8","rf"
"14230","F",57.082031477503,78.6226240069573,"8","rf"
"14231","G",56.8706243651983,67.0435767712799,"8","rf"
"14232","H",56.7703627192446,49.6500997828831,"8","rf"
"14233","A",57.5230500284328,45.5597646993401,"8","rf"
"14234","B",57.6647217567071,65.1658741408031,"8","rf"
"14235","C",57.1926057003576,37.3974311713912,"8","rf"
"14236","D",57.8578853213193,57.3637802690845,"8","rf"
"14237","E",57.4328704063867,59.5110616250196,"8","rf"
"14238","F",58.4323228596097,78.6226240069573,"8","rf"
"14239","G",56.9721427822265,67.0435767712799,"8","rf"
"14240","H",57.0751333764261,49.6500997828831,"8","rf"
"14241","A",58.956785257404,45.5597646993401,"8","rf"
"14242","B",58.9465352418438,65.1658741408031,"8","rf"
"14243","C",58.9294152014483,37.3974311713912,"8","rf"
"14244","D",58.9715249736845,57.3637802690845,"8","rf"
"14245","E",58.761882210371,59.5110616250196,"8","rf"
"14246","F",59.7345060179723,78.6226240069573,"8","rf"
"14247","G",58.8114274811479,67.0435767712799,"8","rf"
"14248","H",58.6145983827514,49.6500997828831,"8","rf"
"14249","A",56.8860590949101,45.5597646993401,"8","rf"
"14250","B",57.9094354848208,65.1658741408031,"8","rf"
"14251","C",57.5398864047214,37.3974311713912,"8","rf"
"14252","D",57.3822451384674,57.3637802690845,"8","rf"
"14253","E",57.9882429434179,59.5110616250196,"8","rf"
"14254","F",57.8415794287321,78.6226240069573,"8","rf"
"14255","G",56.9272707300763,67.0435767712799,"8","rf"
"14256","H",57.5395586314403,49.6500997828831,"8","rf"
"14257","A",57.1790606014118,45.5597646993401,"8","rf"
"14258","B",58.5819416885923,65.1658741408031,"8","rf"
"14259","C",57.3500782389831,37.3974311713912,"8","rf"
"14260","D",57.6301332348138,57.3637802690845,"8","rf"
"14261","E",58.4713853815072,59.5110616250196,"8","rf"
"14262","F",57.9210286146406,78.6226240069573,"8","rf"
"14263","G",57.6767663336863,67.0435767712799,"8","rf"
"14264","H",58.0454098805047,49.6500997828831,"8","rf"
"14265","A",55.7703685534798,45.5597646993401,"8","rf"
"14266","B",55.6488379726323,65.1658741408031,"8","rf"
"14267","C",55.62825891602,37.3974311713912,"8","rf"
"14268","D",55.5829542486962,57.3637802690845,"8","rf"
"14269","E",56.0293556148002,59.5110616250196,"8","rf"
"14270","F",56.0626561847457,78.6226240069573,"8","rf"
"14271","G",55.1691941299017,67.0435767712799,"8","rf"
"14272","H",55.9671345508816,49.6500997828831,"8","rf"
"14273","A",57.216870981958,45.5597646993401,"8","rf"
"14274","B",57.0151685915212,65.1658741408031,"8","rf"
"14275","C",55.9361234262951,37.3974311713912,"8","rf"
"14276","D",56.9076679840412,57.3637802690845,"8","rf"
"14277","E",56.3281732087314,59.5110616250196,"8","rf"
"14278","F",57.3327732139198,78.6226240069573,"8","rf"
"14279","G",55.9901542084738,67.0435767712799,"8","rf"
"14280","H",56.5598598094423,49.6500997828831,"8","rf"
"14281","A",56.8490084077132,45.5597646993401,"8","rf"
"14282","B",57.092087307454,65.1658741408031,"8","rf"
"14283","C",57.4936572400743,37.3974311713912,"8","rf"
"14284","D",57.5774738466952,57.3637802690845,"8","rf"
"14285","E",57.6778112290705,59.5110616250196,"8","rf"
"14286","F",57.1656076982214,78.6226240069573,"8","rf"
"14287","G",57.3845357467627,67.0435767712799,"8","rf"
"14288","H",57.2201582570718,49.6500997828831,"8","rf"
"14289","A",58.126626024157,45.5597646993401,"8","rf"
"14290","B",58.1442658032047,65.1658741408031,"8","rf"
"14291","C",57.7890660232914,37.3974311713912,"8","rf"
"14292","D",58.300414069509,57.3637802690845,"8","rf"
"14293","E",58.06430044781,59.5110616250196,"8","rf"
"14294","F",58.9018227455344,78.6226240069573,"8","rf"
"14295","G",58.0074871660162,67.0435767712799,"8","rf"
"14296","H",58.4574227819625,49.6500997828831,"8","rf"
"14297","A",57.16053342082,45.5597646993401,"8","rf"
"14298","B",57.3979480951403,65.1658741408031,"8","rf"
"14299","C",57.3488349406208,37.3974311713912,"8","rf"
"14300","D",57.0103728590276,57.3637802690845,"8","rf"
"14301","E",57.277980287366,59.5110616250196,"8","rf"
"14302","F",57.1144305679488,78.6226240069573,"8","rf"
"14303","G",56.8496871383236,67.0435767712799,"8","rf"
"14304","H",56.9197723121227,49.6500997828831,"8","rf"
"14305","A",58.448911447476,45.5597646993401,"8","rf"
"14306","B",58.3561750877197,65.1658741408031,"8","rf"
"14307","C",56.595399493734,37.3974311713912,"8","rf"
"14308","D",58.159326314867,57.3637802690845,"8","rf"
"14309","E",57.6813968493811,59.5110616250196,"8","rf"
"14310","F",58.1340454983141,78.6226240069573,"8","rf"
"14311","G",57.4605325486489,67.0435767712799,"8","rf"
"14312","H",57.9711135398595,49.6500997828831,"8","rf"
"14313","A",57.0580201832102,45.5597646993401,"8","rf"
"14314","B",56.8518449971642,65.1658741408031,"8","rf"
