"","domain","BA_hat","BA","model","sample_size"
"4261","M333Ae",69.2981475124323,68.4801681671984,"rf",100
"4262","M333Ag",76.6712795655083,81.2086165291663,"rf",100
"4263","M333Ah",38.1200833217629,37.3880839806109,"rf",100
"4264","M333Ai",39.3290449928391,37.3465107555587,"rf",100
"4265","M333Aa",82.7570628505015,79.4154082554791,"rf",100
"4266","M333Ab",115.273402667099,112.523482757723,"rf",100
"4267","M333Ac",76.7753965031465,72.0588242700207,"rf",100
"4268","M333Ad",121.686324783067,117.470592984026,"rf",100
"4269","M333Ae",71.9385470617372,68.4801681671984,"rf",100
"4270","M333Ag",81.5917235278677,81.2086165291663,"rf",100
"4271","M333Ah",39.3661924232275,37.3880839806109,"rf",100
"4272","M333Ai",41.9538524259007,37.3465107555587,"rf",100
"4273","M333Aa",80.2714412318368,79.4154082554791,"rf",100
"4274","M333Ab",107.003804358931,112.523482757723,"rf",100
"4275","M333Ac",75.4942106438965,72.0588242700207,"rf",100
"4276","M333Ad",113.868000077011,117.470592984026,"rf",100
"4277","M333Ae",71.8481061094918,68.4801681671984,"rf",100
"4278","M333Ag",81.0824088307993,81.2086165291663,"rf",100
"4279","M333Ah",38.3568199734318,37.3880839806109,"rf",100
"4280","M333Ai",42.2449269814519,37.3465107555587,"rf",100
"4281","M333Aa",81.3883343690588,79.4154082554791,"rf",100
"4282","M333Ab",118.907707161182,112.523482757723,"rf",100
"4283","M333Ac",75.0841872406632,72.0588242700207,"rf",100
"4284","M333Ad",119.448255075982,117.470592984026,"rf",100
"4285","M333Ae",70.9841282203327,68.4801681671984,"rf",100
"4286","M333Ag",79.5213460867161,81.2086165291663,"rf",100
"4287","M333Ah",35.9845178220697,37.3880839806109,"rf",100
"4288","M333Ai",40.0742054641655,37.3465107555587,"rf",100
"4289","M333Aa",80.6781340848888,79.4154082554791,"rf",100
"4290","M333Ab",116.343337628718,112.523482757723,"rf",100
"4291","M333Ac",74.4480366126271,72.0588242700207,"rf",100
"4292","M333Ad",117.409396199257,117.470592984026,"rf",100
"4293","M333Ae",70.4357834947013,68.4801681671984,"rf",100
"4294","M333Ag",79.2410195360114,81.2086165291663,"rf",100
"4295","M333Ah",37.7973429570214,37.3880839806109,"rf",100
"4296","M333Ai",40.1368195429708,37.3465107555587,"rf",100
"4297","M333Aa",77.955131840242,79.4154082554791,"rf",100
"4298","M333Ab",106.654748587919,112.523482757723,"rf",100
"4299","M333Ac",73.9672794412813,72.0588242700207,"rf",100
"4300","M333Ad",110.011579422363,117.470592984026,"rf",100
"4301","M333Ae",70.9697401896012,68.4801681671984,"rf",100
"4302","M333Ag",80.2196755723518,81.2086165291663,"rf",100
"4303","M333Ah",37.5873530074034,37.3880839806109,"rf",100
"4304","M333Ai",40.3992610376891,37.3465107555587,"rf",100
"4305","M333Aa",82.4288869101574,79.4154082554791,"rf",100
"4306","M333Ab",111.517106562281,112.523482757723,"rf",100
"4307","M333Ac",76.6573705778425,72.0588242700207,"rf",100
"4308","M333Ad",120.445802491882,117.470592984026,"rf",100
"4309","M333Ae",72.1241417621006,68.4801681671984,"rf",100
"4310","M333Ag",81.6461778627925,81.2086165291663,"rf",100
"4311","M333Ah",37.7225603564044,37.3880839806109,"rf",100
"4312","M333Ai",40.4059442190744,37.3465107555587,"rf",100
"4313","M333Aa",81.0724294669259,79.4154082554791,"rf",100
"4314","M333Ab",112.439312534787,112.523482757723,"rf",100
"4315","M333Ac",73.3326833084479,72.0588242700207,"rf",100
"4316","M333Ad",115.731558604601,117.470592984026,"rf",100
"4317","M333Ae",70.6403840879474,68.4801681671984,"rf",100
"4318","M333Ag",79.7177679534263,81.2086165291663,"rf",100
"4319","M333Ah",37.1105129017857,37.3880839806109,"rf",100
"4320","M333Ai",39.1186379571673,37.3465107555587,"rf",100
"4321","M333Aa",78.525753859783,79.4154082554791,"rf",100
"4322","M333Ab",110.800569498423,112.523482757723,"rf",100
"4323","M333Ac",72.9453079326037,72.0588242700207,"rf",100
"4324","M333Ad",113.730528836602,117.470592984026,"rf",100
"4325","M333Ae",69.3367989203009,68.4801681671984,"rf",100
"4326","M333Ag",77.6357820672246,81.2086165291663,"rf",100
"4327","M333Ah",37.4550670803541,37.3880839806109,"rf",100
"4328","M333Ai",39.9488919610326,37.3465107555587,"rf",100
"4329","M333Aa",78.3826252182526,79.4154082554791,"rf",100
"4330","M333Ab",106.31907181563,112.523482757723,"rf",100
"4331","M333Ac",74.6242141447632,72.0588242700207,"rf",100
"4332","M333Ad",111.74178576377,117.470592984026,"rf",100
"4333","M333Ae",70.2078861217539,68.4801681671984,"rf",100
"4334","M333Ag",78.1440541057304,81.2086165291663,"rf",100
"4335","M333Ah",38.7587676156912,37.3880839806109,"rf",100
"4336","M333Ai",40.1364179988866,37.3465107555587,"rf",100
"4337","M333Aa",80.9729091904252,79.4154082554791,"rf",100
"4338","M333Ab",110.968152119531,112.523482757723,"rf",100
"4339","M333Ac",77.24099344414,72.0588242700207,"rf",100
"4340","M333Ad",117.513315601914,117.470592984026,"rf",100
"4341","M333Ae",71.4398657738779,68.4801681671984,"rf",100
"4342","M333Ag",81.0646767421912,81.2086165291663,"rf",100
"4343","M333Ah",36.8974076954031,37.3880839806109,"rf",100
"4344","M333Ai",39.9700786785101,37.3465107555587,"rf",100
"4345","M333Aa",78.7819694731805,79.4154082554791,"rf",100
"4346","M333Ab",111.869264996753,112.523482757723,"rf",100
"4347","M333Ac",72.7008448499777,72.0588242700207,"rf",100
"4348","M333Ad",114.076960743014,117.470592984026,"rf",100
"4349","M333Ae",69.3947865051124,68.4801681671984,"rf",100
"4350","M333Ag",78.7557398408315,81.2086165291663,"rf",100
"4351","M333Ah",37.1113557856174,37.3880839806109,"rf",100
"4352","M333Ai",39.9085224040316,37.3465107555587,"rf",100
"4353","M333Aa",78.8135352024158,79.4154082554791,"rf",100
"4354","M333Ab",109.915942359668,112.523482757723,"rf",100
"4355","M333Ac",73.6510941048874,72.0588242700207,"rf",100
"4356","M333Ad",113.279790903193,117.470592984026,"rf",100
"4357","M333Ae",70.2240543764431,68.4801681671984,"rf",100
"4358","M333Ag",79.1927856017361,81.2086165291663,"rf",100
"4359","M333Ah",36.5951360030734,37.3880839806109,"rf",100
"4360","M333Ai",38.7886171955655,37.3465107555587,"rf",100
"4361","M333Aa",76.404709100533,79.4154082554791,"rf",100
"4362","M333Ab",109.15276179908,112.523482757723,"rf",100
"4363","M333Ac",71.1870619448017,72.0588242700207,"rf",100
"4364","M333Ad",108.642052633033,117.470592984026,"rf",100
"4365","M333Ae",68.9187208013026,68.4801681671984,"rf",100
"4366","M333Ag",77.6105919395275,81.2086165291663,"rf",100
"4367","M333Ah",37.8652004727911,37.3880839806109,"rf",100
"4368","M333Ai",39.8960901714089,37.3465107555587,"rf",100
"4369","M333Aa",80.9581762498499,79.4154082554791,"rf",100
"4370","M333Ab",110.960018812636,112.523482757723,"rf",100
"4371","M333Ac",77.6830379346854,72.0588242700207,"rf",100
"4372","M333Ad",116.501641287687,117.470592984026,"rf",100
"4373","M333Ae",71.6091721109871,68.4801681671984,"rf",100
"4374","M333Ag",79.4584634662122,81.2086165291663,"rf",100
"4375","M333Ah",39.0087996936496,37.3880839806109,"rf",100
"4376","M333Ai",42.1126441166455,37.3465107555587,"rf",100
"4377","M333Aa",78.722575229592,79.4154082554791,"rf",100
"4378","M333Ab",102.743367137635,112.523482757723,"rf",100
"4379","M333Ac",76.6566715229694,72.0588242700207,"rf",100
"4380","M333Ad",112.862451703065,117.470592984026,"rf",100
"4381","M333Ae",70.5056570616452,68.4801681671984,"rf",100
"4382","M333Ag",78.3093882232875,81.2086165291663,"rf",100
"4383","M333Ah",37.8952482148265,37.3880839806109,"rf",100
"4384","M333Ai",41.2163465513304,37.3465107555587,"rf",100
"4385","M333Aa",83.8124093151989,79.4154082554791,"rf",100
"4386","M333Ab",117.056928720539,112.523482757723,"rf",100
"4387","M333Ac",74.0559891098003,72.0588242700207,"rf",100
"4388","M333Ad",123.070147671545,117.470592984026,"rf",100
"4389","M333Ae",70.0795515914033,68.4801681671984,"rf",100
"4390","M333Ag",78.4876730688318,81.2086165291663,"rf",100
"4391","M333Ah",36.4613049198382,37.3880839806109,"rf",100
"4392","M333Ai",39.0474035972862,37.3465107555587,"rf",100
"4393","M333Aa",80.8506667812524,79.4154082554791,"rf",100
"4394","M333Ab",115.581670177128,112.523482757723,"rf",100
"4395","M333Ac",73.5425084994135,72.0588242700207,"rf",100
"4396","M333Ad",117.663065011809,117.470592984026,"rf",100
"4397","M333Ae",68.8053521210487,68.4801681671984,"rf",100
"4398","M333Ag",76.2267597399898,81.2086165291663,"rf",100
"4399","M333Ah",35.0056040108739,37.3880839806109,"rf",100
"4400","M333Ai",37.779167859112,37.3465107555587,"rf",100
"4401","M333Aa",82.5468867757909,79.4154082554791,"rf",100
"4402","M333Ab",116.374439731761,112.523482757723,"rf",100
"4403","M333Ac",75.4152542278718,72.0588242700207,"rf",100
"4404","M333Ad",119.833474063163,117.470592984026,"rf",100
"4405","M333Ae",70.3483632838007,68.4801681671984,"rf",100
"4406","M333Ag",79.2552637163543,81.2086165291663,"rf",100
"4407","M333Ah",36.1119682714113,37.3880839806109,"rf",100
"4408","M333Ai",38.1781253991832,37.3465107555587,"rf",100
"4409","M333Aa",79.1393224713145,79.4154082554791,"rf",100
"4410","M333Ab",109.005344583014,112.523482757723,"rf",100
"4411","M333Ac",74.9594794933578,72.0588242700207,"rf",100
"4412","M333Ad",114.174067764469,117.470592984026,"rf",100
"4413","M333Ae",70.8215439787621,68.4801681671984,"rf",100
"4414","M333Ag",80.2040346918914,81.2086165291663,"rf",100
"4415","M333Ah",38.9175852012638,37.3880839806109,"rf",100
"4416","M333Ai",39.9283019720181,37.3465107555587,"rf",100
"4417","M333Aa",77.4941743072337,79.4154082554791,"rf",100
"4418","M333Ab",111.364590047001,112.523482757723,"rf",100
"4419","M333Ac",73.7148447221898,72.0588242700207,"rf",100
"4420","M333Ad",113.962530563878,117.470592984026,"rf",100
"4421","M333Ae",68.9003756081064,68.4801681671984,"rf",100
"4422","M333Ag",77.4225585591705,81.2086165291663,"rf",100
"4423","M333Ah",37.8233691798638,37.3880839806109,"rf",100
"4424","M333Ai",39.5191413698536,37.3465107555587,"rf",100
"4425","M333Aa",80.280810719684,79.4154082554791,"rf",100
"4426","M333Ab",109.544102596804,112.523482757723,"rf",100
"4427","M333Ac",77.3447686225518,72.0588242700207,"rf",100
"4428","M333Ad",115.735278973537,117.470592984026,"rf",100
"4429","M333Ae",71.6658785194099,68.4801681671984,"rf",100
"4430","M333Ag",79.47163199478,81.2086165291663,"rf",100
"4431","M333Ah",39.3362246568359,37.3880839806109,"rf",100
"4432","M333Ai",41.2667716456109,37.3465107555587,"rf",100
"4433","M333Aa",82.0619394043743,79.4154082554791,"rf",100
"4434","M333Ab",116.335312345035,112.523482757723,"rf",100
"4435","M333Ac",74.4149026699175,72.0588242700207,"rf",100
"4436","M333Ad",116.253408006447,117.470592984026,"rf",100
"4437","M333Ae",72.2244987128105,68.4801681671984,"rf",100
"4438","M333Ag",81.770717768077,81.2086165291663,"rf",100
"4439","M333Ah",38.7231597881482,37.3880839806109,"rf",100
"4440","M333Ai",40.8540526178164,37.3465107555587,"rf",100
"4441","M333Aa",79.4846143885107,79.4154082554791,"rf",100
"4442","M333Ab",110.345041034243,112.523482757723,"rf",100
"4443","M333Ac",73.697042555184,72.0588242700207,"rf",100
"4444","M333Ad",115.600010005688,117.470592984026,"rf",100
"4445","M333Ae",69.9051120610014,68.4801681671984,"rf",100
"4446","M333Ag",79.3537742385164,81.2086165291663,"rf",100
"4447","M333Ah",36.6978174502096,37.3880839806109,"rf",100
"4448","M333Ai",40.0216235819713,37.3465107555587,"rf",100
"4449","M333Aa",83.0564676710563,79.4154082554791,"rf",100
"4450","M333Ab",121.460985946231,112.523482757723,"rf",100
"4451","M333Ac",73.9443926298016,72.0588242700207,"rf",100
"4452","M333Ad",122.123367445914,117.470592984026,"rf",100
"4453","M333Ae",70.4386103681828,68.4801681671984,"rf",100
"4454","M333Ag",79.4154026173201,81.2086165291663,"rf",100
"4455","M333Ah",36.2544506456519,37.3880839806109,"rf",100
"4456","M333Ai",38.7773001116526,37.3465107555587,"rf",100
"4457","M333Aa",84.5935945471245,79.4154082554791,"rf",100
"4458","M333Ab",119.222748912299,112.523482757723,"rf",100
"4459","M333Ac",76.3685233246497,72.0588242700207,"rf",100
"4460","M333Ad",121.041256041429,117.470592984026,"rf",100
"4461","M333Ae",72.781818817881,68.4801681671984,"rf",100
"4462","M333Ag",82.4326818194729,81.2086165291663,"rf",100
"4463","M333Ah",37.4647503844949,37.3880839806109,"rf",100
"4464","M333Ai",40.7860186513087,37.3465107555587,"rf",100
"4465","M333Aa",82.2654661529946,79.4154082554791,"rf",100
"4466","M333Ab",118.523945129708,112.523482757723,"rf",100
"4467","M333Ac",75.918502728278,72.0588242700207,"rf",100
"4468","M333Ad",118.259889898078,117.470592984026,"rf",100
"4469","M333Ae",73.3770885580429,68.4801681671984,"rf",100
"4470","M333Ag",83.0592665250491,81.2086165291663,"rf",100
"4471","M333Ah",39.5152259707586,37.3880839806109,"rf",100
"4472","M333Ai",42.4877425823435,37.3465107555587,"rf",100
"4473","M333Aa",80.7537044733378,79.4154082554791,"rf",100
"4474","M333Ab",111.567283668396,112.523482757723,"rf",100
"4475","M333Ac",75.7385592824255,72.0588242700207,"rf",100
"4476","M333Ad",116.833835995095,117.470592984026,"rf",100
"4477","M333Ae",72.0049856700278,68.4801681671984,"rf",100
"4478","M333Ag",81.0458453621817,81.2086165291663,"rf",100
"4479","M333Ah",38.8398286212295,37.3880839806109,"rf",100
"4480","M333Ai",40.919822975539,37.3465107555587,"rf",100
"4481","M333Aa",81.0827785442999,79.4154082554791,"rf",100
"4482","M333Ab",111.441290295338,112.523482757723,"rf",100
"4483","M333Ac",76.7543760622477,72.0588242700207,"rf",100
"4484","M333Ad",114.901005043993,117.470592984026,"rf",100
"4485","M333Ae",72.3778047110907,68.4801681671984,"rf",100
"4486","M333Ag",81.043954707994,81.2086165291663,"rf",100
"4487","M333Ah",39.1272971454633,37.3880839806109,"rf",100
"4488","M333Ai",41.5099936564894,37.3465107555587,"rf",100
"4489","M333Aa",83.2814570892121,79.4154082554791,"rf",100
"4490","M333Ab",116.173682718393,112.523482757723,"rf",100
"4491","M333Ac",78.5598927188638,72.0588242700207,"rf",100
"4492","M333Ad",119.977419474507,117.470592984026,"rf",100
"4493","M333Ae",73.4923578808101,68.4801681671984,"rf",100
"4494","M333Ag",82.6993679697468,81.2086165291663,"rf",100
"4495","M333Ah",39.5647132400569,37.3880839806109,"rf",100
"4496","M333Ai",42.5216013265703,37.3465107555587,"rf",100
"4497","M333Aa",80.3949564043101,79.4154082554791,"rf",100
"4498","M333Ab",111.397923298657,112.523482757723,"rf",100
"4499","M333Ac",75.1572241247955,72.0588242700207,"rf",100
"4500","M333Ad",117.47052896237,117.470592984026,"rf",100
"4501","M333Ae",70.5376972019787,68.4801681671984,"rf",100
"4502","M333Ag",79.0056798549555,81.2086165291663,"rf",100
"4503","M333Ah",35.4299387989962,37.3880839806109,"rf",100
"4504","M333Ai",39.4013373103088,37.3465107555587,"rf",100
"4505","M333Aa",78.5277708715775,79.4154082554791,"rf",100
"4506","M333Ab",115.195820145326,112.523482757723,"rf",100
"4507","M333Ac",74.764252858102,72.0588242700207,"rf",100
"4508","M333Ad",114.283778996183,117.470592984026,"rf",100
"4509","M333Ae",70.4839816421456,68.4801681671984,"rf",100
"4510","M333Ag",80.0520872492793,81.2086165291663,"rf",100
"4511","M333Ah",37.7094939892256,37.3880839806109,"rf",100
"4512","M333Ai",40.2629730459674,37.3465107555587,"rf",100
"4513","M333Aa",79.8544374036552,79.4154082554791,"rf",100
"4514","M333Ab",107.921715845606,112.523482757723,"rf",100
"4515","M333Ac",75.5875623433542,72.0588242700207,"rf",100
"4516","M333Ad",115.949893990451,117.470592984026,"rf",100
"4517","M333Ae",70.2652558530516,68.4801681671984,"rf",100
"4518","M333Ag",80.4234891591758,81.2086165291663,"rf",100
"4519","M333Ah",35.3481010701936,37.3880839806109,"rf",100
"4520","M333Ai",39.6196820338007,37.3465107555587,"rf",100
"4521","M333Aa",79.69823573855,79.4154082554791,"rf",100
"4522","M333Ab",112.282320073586,112.523482757723,"rf",100
"4523","M333Ac",73.6845792671572,72.0588242700207,"rf",100
"4524","M333Ad",115.654154527357,117.470592984026,"rf",100
"4525","M333Ae",70.3877733197379,68.4801681671984,"rf",100
"4526","M333Ag",78.5670380351771,81.2086165291663,"rf",100
"4527","M333Ah",37.8629597779071,37.3880839806109,"rf",100
"4528","M333Ai",40.755186416259,37.3465107555587,"rf",100
"4529","M333Aa",82.9079925106835,79.4154082554791,"rf",100
"4530","M333Ab",118.333938946573,112.523482757723,"rf",100
"4531","M333Ac",75.1977108084047,72.0588242700207,"rf",100
"4532","M333Ad",119.88370386762,117.470592984026,"rf",100
"4533","M333Ae",71.5348943859637,68.4801681671984,"rf",100
"4534","M333Ag",80.1539161744259,81.2086165291663,"rf",100
"4535","M333Ah",37.3815021135997,37.3880839806109,"rf",100
"4536","M333Ai",40.441381490752,37.3465107555587,"rf",100
"4537","M333Aa",79.8198907787874,79.4154082554791,"rf",100
"4538","M333Ab",110.798953660392,112.523482757723,"rf",100
"4539","M333Ac",73.2586155237244,72.0588242700207,"rf",100
"4540","M333Ad",114.088215399303,117.470592984026,"rf",100
"4541","M333Ae",69.8608431868999,68.4801681671984,"rf",100
"4542","M333Ag",79.5455620661458,81.2086165291663,"rf",100
"4543","M333Ah",36.6473043969056,37.3880839806109,"rf",100
"4544","M333Ai",39.5076343765928,37.3465107555587,"rf",100
"4545","M333Aa",81.21691005266,79.4154082554791,"rf",100
"4546","M333Ab",111.266947397018,112.523482757723,"rf",100
"4547","M333Ac",76.3177437113984,72.0588242700207,"rf",100
"4548","M333Ad",117.841562972971,117.470592984026,"rf",100
"4549","M333Ae",70.8221116419423,68.4801681671984,"rf",100
"4550","M333Ag",79.3579513575577,81.2086165291663,"rf",100
"4551","M333Ah",35.5186227117207,37.3880839806109,"rf",100
"4552","M333Ai",39.2576139362322,37.3465107555587,"rf",100
"4553","M333Aa",81.8874737727971,79.4154082554791,"rf",100
"4554","M333Ab",112.047862771571,112.523482757723,"rf",100
"4555","M333Ac",75.4892803652543,72.0588242700207,"rf",100
"4556","M333Ad",117.679871039811,117.470592984026,"rf",100
"4557","M333Ae",73.2379970267284,68.4801681671984,"rf",100
"4558","M333Ag",82.8055619629508,81.2086165291663,"rf",100
"4559","M333Ah",41.4975197762982,37.3880839806109,"rf",100
"4560","M333Ai",43.2967724186524,37.3465107555587,"rf",100
"4561","M333Aa",80.2370863792452,79.4154082554791,"rf",100
"4562","M333Ab",110.2246303717,112.523482757723,"rf",100
"4563","M333Ac",77.5165674713483,72.0588242700207,"rf",100
"4564","M333Ad",116.835535617555,117.470592984026,"rf",100
"4565","M333Ae",71.5278517583816,68.4801681671984,"rf",100
"4566","M333Ag",80.5976589673241,81.2086165291663,"rf",100
"4567","M333Ah",37.6956186349959,37.3880839806109,"rf",100
"4568","M333Ai",41.5321164394172,37.3465107555587,"rf",100
"4569","M333Aa",80.6003669655481,79.4154082554791,"rf",100
"4570","M333Ab",113.991935068584,112.523482757723,"rf",100
"4571","M333Ac",77.1248482629021,72.0588242700207,"rf",100
"4572","M333Ad",118.292950503953,117.470592984026,"rf",100
"4573","M333Ae",71.2279897349903,68.4801681671984,"rf",100
"4574","M333Ag",79.7082295943419,81.2086165291663,"rf",100
"4575","M333Ah",37.3531793790532,37.3880839806109,"rf",100
"4576","M333Ai",40.184537483856,37.3465107555587,"rf",100
"4577","M333Aa",79.7571433755976,79.4154082554791,"rf",100
"4578","M333Ab",112.393470127245,112.523482757723,"rf",100
"4579","M333Ac",76.3479699005477,72.0588242700207,"rf",100
"4580","M333Ad",115.2053359547,117.470592984026,"rf",100
"4581","M333Ae",71.9424939919867,68.4801681671984,"rf",100
"4582","M333Ag",79.7538545357765,81.2086165291663,"rf",100
"4583","M333Ah",39.1760787931246,37.3880839806109,"rf",100
"4584","M333Ai",41.9778850973006,37.3465107555587,"rf",100
"4585","M333Aa",79.3987445057325,79.4154082554791,"rf",100
"4586","M333Ab",114.057732659195,112.523482757723,"rf",100
"4587","M333Ac",71.0310750472862,72.0588242700207,"rf",100
"4588","M333Ad",115.955239634174,117.470592984026,"rf",100
"4589","M333Ae",67.8033601297154,68.4801681671984,"rf",100
"4590","M333Ag",75.8275774191713,81.2086165291663,"rf",100
"4591","M333Ah",34.015263117871,37.3880839806109,"rf",100
"4592","M333Ai",37.0001532076609,37.3465107555587,"rf",100
"4593","M333Aa",81.5686648553838,79.4154082554791,"rf",100
"4594","M333Ab",119.553477101887,112.523482757723,"rf",100
"4595","M333Ac",73.7997596097178,72.0588242700207,"rf",100
"4596","M333Ad",117.178035590349,117.470592984026,"rf",100
"4597","M333Ae",71.5941696434918,68.4801681671984,"rf",100
"4598","M333Ag",80.4247919486151,81.2086165291663,"rf",100
"4599","M333Ah",38.5277317597497,37.3880839806109,"rf",100
"4600","M333Ai",40.9789159206847,37.3465107555587,"rf",100
"4601","M333Aa",73.7935953479956,79.4154082554791,"rf",100
"4602","M333Ab",105.911590600352,112.523482757723,"rf",100
"4603","M333Ac",69.4597841654653,72.0588242700207,"rf",100
"4604","M333Ad",107.460729992882,117.470592984026,"rf",100
"4605","M333Ae",64.920536595588,68.4801681671984,"rf",100
"4606","M333Ag",73.6422776888381,81.2086165291663,"rf",100
"4607","M333Ah",34.895378919924,37.3880839806109,"rf",100
"4608","M333Ai",36.9383398859995,37.3465107555587,"rf",100
"4609","M333Aa",78.3356341973563,79.4154082554791,"rf",100
"4610","M333Ab",112.596223097578,112.523482757723,"rf",100
"4611","M333Ac",73.1755450825049,72.0588242700207,"rf",100
"4612","M333Ad",115.367961140438,117.470592984026,"rf",100
"4613","M333Ae",68.4186969241102,68.4801681671984,"rf",100
"4614","M333Ag",77.1769225932128,81.2086165291663,"rf",100
"4615","M333Ah",37.0484985950832,37.3880839806109,"rf",100
"4616","M333Ai",38.2646137597561,37.3465107555587,"rf",100
"4617","M333Aa",79.8835235631518,79.4154082554791,"rf",100
"4618","M333Ab",111.958464182096,112.523482757723,"rf",100
"4619","M333Ac",73.5670426979573,72.0588242700207,"rf",100
"4620","M333Ad",115.713057656111,117.470592984026,"rf",100
"4621","M333Ae",70.0683788802008,68.4801681671984,"rf",100
"4622","M333Ag",78.7894623119141,81.2086165291663,"rf",100
"4623","M333Ah",37.214489123252,37.3880839806109,"rf",100
"4624","M333Ai",39.6556200752717,37.3465107555587,"rf",100
"4625","M333Aa",81.3852018972666,79.4154082554791,"rf",100
"4626","M333Ab",112.066786297586,112.523482757723,"rf",100
"4627","M333Ac",75.3220531933915,72.0588242700207,"rf",100
"4628","M333Ad",116.496710170326,117.470592984026,"rf",100
"4629","M333Ae",71.5065753857892,68.4801681671984,"rf",100
"4630","M333Ag",80.3795484147338,81.2086165291663,"rf",100
"4631","M333Ah",38.0716690550819,37.3880839806109,"rf",100
"4632","M333Ai",40.7286737336256,37.3465107555587,"rf",100
"4633","M333Aa",80.3727691013413,79.4154082554791,"rf",100
"4634","M333Ab",110.439900868037,112.523482757723,"rf",100
"4635","M333Ac",75.8058830610343,72.0588242700207,"rf",100
"4636","M333Ad",116.012109442576,117.470592984026,"rf",100
"4637","M333Ae",71.3749157797386,68.4801681671984,"rf",100
"4638","M333Ag",80.6185606352897,81.2086165291663,"rf",100
"4639","M333Ah",37.3988395732807,37.3880839806109,"rf",100
"4640","M333Ai",40.2739253803214,37.3465107555587,"rf",100
"4641","M333Aa",79.0282066596611,79.4154082554791,"rf",100
"4642","M333Ab",113.28691163152,112.523482757723,"rf",100
"4643","M333Ac",72.8651330580959,72.0588242700207,"rf",100
"4644","M333Ad",117.649919357509,117.470592984026,"rf",100
"4645","M333Ae",67.8430408397041,68.4801681671984,"rf",100
"4646","M333Ag",74.6939163722149,81.2086165291663,"rf",100
"4647","M333Ah",37.0533975237548,37.3880839806109,"rf",100
"4648","M333Ai",38.4043560648963,37.3465107555587,"rf",100
"4649","M333Aa",77.5165251877202,79.4154082554791,"rf",100
"4650","M333Ab",105.807334803059,112.523482757723,"rf",100
"4651","M333Ac",74.5883804217532,72.0588242700207,"rf",100
"4652","M333Ad",112.187307835432,117.470592984026,"rf",100
"4653","M333Ae",69.3605318785493,68.4801681671984,"rf",100
"4654","M333Ag",78.7069894852345,81.2086165291663,"rf",100
"4655","M333Ah",36.541203235438,37.3880839806109,"rf",100
"4656","M333Ai",39.5786559957298,37.3465107555587,"rf",100
"4657","M333Aa",79.96097808521,79.4154082554791,"rf",100
"4658","M333Ab",108.893875586574,112.523482757723,"rf",100
"4659","M333Ac",75.4886848258147,72.0588242700207,"rf",100
"4660","M333Ad",118.760167513119,117.470592984026,"rf",100
"4661","M333Ae",68.7766124114886,68.4801681671984,"rf",100
"4662","M333Ag",77.3128973404457,81.2086165291663,"rf",100
"4663","M333Ah",36.5437722708159,37.3880839806109,"rf",100
"4664","M333Ai",38.5813070437043,37.3465107555587,"rf",100
"4665","M333Aa",78.5855986621805,79.4154082554791,"rf",100
"4666","M333Ab",108.377113305866,112.523482757723,"rf",100
"4667","M333Ac",73.4139876234653,72.0588242700207,"rf",100
"4668","M333Ad",113.642531656928,117.470592984026,"rf",100
"4669","M333Ae",69.4030816180886,68.4801681671984,"rf",100
"4670","M333Ag",78.6332452093048,81.2086165291663,"rf",100
"4671","M333Ah",38.4710991479251,37.3880839806109,"rf",100
"4672","M333Ai",39.8995043275841,37.3465107555587,"rf",100
"4673","M333Aa",80.0739634263482,79.4154082554791,"rf",100
"4674","M333Ab",114.681514813531,112.523482757723,"rf",100
"4675","M333Ac",73.81098969106,72.0588242700207,"rf",100
"4676","M333Ad",114.449464865995,117.470592984026,"rf",100
"4677","M333Ae",71.3048006027705,68.4801681671984,"rf",100
"4678","M333Ag",78.3904402061523,81.2086165291663,"rf",100
"4679","M333Ah",40.8533344314449,37.3880839806109,"rf",100
"4680","M333Ai",43.0143088364161,37.3465107555587,"rf",100
"4681","M333Aa",80.0988341750455,79.4154082554791,"rf",100
"4682","M333Ab",113.472418462363,112.523482757723,"rf",100
"4683","M333Ac",72.9825905651884,72.0588242700207,"rf",100
"4684","M333Ad",115.544454576979,117.470592984026,"rf",100
"4685","M333Ae",69.8021288635813,68.4801681671984,"rf",100
"4686","M333Ag",78.1119190462737,81.2086165291663,"rf",100
"4687","M333Ah",35.0426488905607,37.3880839806109,"rf",100
"4688","M333Ai",39.3197406399814,37.3465107555587,"rf",100
"4689","M333Aa",79.7060641718896,79.4154082554791,"rf",100
"4690","M333Ab",106.164238202196,112.523482757723,"rf",100
"4691","M333Ac",76.7454980820925,72.0588242700207,"rf",100
"4692","M333Ad",116.166424732638,117.470592984026,"rf",100
"4693","M333Ae",70.3532954252576,68.4801681671984,"rf",100
"4694","M333Ag",78.9994132025262,81.2086165291663,"rf",100
"4695","M333Ah",38.3619635278287,37.3880839806109,"rf",100
"4696","M333Ai",41.3401889604445,37.3465107555587,"rf",100
"4697","M333Aa",85.1918200711431,79.4154082554791,"rf",100
"4698","M333Ab",119.949756814213,112.523482757723,"rf",100
"4699","M333Ac",75.8352760137771,72.0588242700207,"rf",100
"4700","M333Ad",123.918432176576,117.470592984026,"rf",100
"4701","M333Ae",72.6473896662609,68.4801681671984,"rf",100
"4702","M333Ag",81.8549230004005,81.2086165291663,"rf",100
"4703","M333Ah",36.1074110893931,37.3880839806109,"rf",100
"4704","M333Ai",40.1869720965738,37.3465107555587,"rf",100
