"","domain","BA_hat","BA","model","sample_size"
"3220","M333Ad",121.617180356539,117.470592984026,"rf",50
"3221","M333Ae",71.9281529617937,68.4801681671984,"rf",50
"3222","M333Ag",82.2019364559021,81.2086165291663,"rf",50
"3223","M333Ah",36.3424053552575,37.3880839806109,"rf",50
"3224","M333Ai",39.8413064848982,37.3465107555587,"rf",50
"3225","M333Aa",78.9623987595757,79.4154082554791,"rf",50
"3226","M333Ab",107.444431223701,112.523482757723,"rf",50
"3227","M333Ac",76.6191319757819,72.0588242700207,"rf",50
"3228","M333Ad",114.472016878381,117.470592984026,"rf",50
"3229","M333Ae",70.4430474951942,68.4801681671984,"rf",50
"3230","M333Ag",79.1055378012679,81.2086165291663,"rf",50
"3231","M333Ah",37.2138276671381,37.3880839806109,"rf",50
"3232","M333Ai",39.5157810611087,37.3465107555587,"rf",50
"3233","M333Aa",76.3907418746892,79.4154082554791,"rf",50
"3234","M333Ab",104.99949320329,112.523482757723,"rf",50
"3235","M333Ac",71.8311244820971,72.0588242700207,"rf",50
"3236","M333Ad",110.571678080509,117.470592984026,"rf",50
"3237","M333Ae",67.7935679413149,68.4801681671984,"rf",50
"3238","M333Ag",77.0460385942959,81.2086165291663,"rf",50
"3239","M333Ah",31.5578956115477,37.3880839806109,"rf",50
"3240","M333Ai",37.276894836992,37.3465107555587,"rf",50
"3241","M333Aa",81.8473517471306,79.4154082554791,"rf",50
"3242","M333Ab",115.636833957022,112.523482757723,"rf",50
"3243","M333Ac",77.5334211504489,72.0588242700207,"rf",50
"3244","M333Ad",116.674618118905,117.470592984026,"rf",50
"3245","M333Ae",74.0796624875413,68.4801681671984,"rf",50
"3246","M333Ag",82.4591321452369,81.2086165291663,"rf",50
"3247","M333Ah",41.3048563733489,37.3880839806109,"rf",50
"3248","M333Ai",44.8714188906835,37.3465107555587,"rf",50
"3249","M333Aa",77.9390972473116,79.4154082554791,"rf",50
"3250","M333Ab",115.374756781816,112.523482757723,"rf",50
"3251","M333Ac",72.9240112147497,72.0588242700207,"rf",50
"3252","M333Ad",112.351352661136,117.470592984026,"rf",50
"3253","M333Ae",70.0659437458395,68.4801681671984,"rf",50
"3254","M333Ag",78.6643642204302,81.2086165291663,"rf",50
"3255","M333Ah",38.4380855207689,37.3880839806109,"rf",50
"3256","M333Ai",39.5727928938303,37.3465107555587,"rf",50
"3257","M333Aa",77.3743866013937,79.4154082554791,"rf",50
"3258","M333Ab",101.477771044953,112.523482757723,"rf",50
"3259","M333Ac",75.7724401420569,72.0588242700207,"rf",50
"3260","M333Ad",109.648255091296,117.470592984026,"rf",50
"3261","M333Ae",70.9956825330675,68.4801681671984,"rf",50
"3262","M333Ag",81.4171123458514,81.2086165291663,"rf",50
"3263","M333Ah",38.2833981642799,37.3880839806109,"rf",50
"3264","M333Ai",42.0001526705179,37.3465107555587,"rf",50
"3265","M333Aa",84.6374517353607,79.4154082554791,"rf",50
"3266","M333Ab",122.014024279874,112.523482757723,"rf",50
"3267","M333Ac",76.6947542752036,72.0588242700207,"rf",50
"3268","M333Ad",121.166269515605,117.470592984026,"rf",50
"3269","M333Ae",74.254200173343,68.4801681671984,"rf",50
"3270","M333Ag",83.1395856682121,81.2086165291663,"rf",50
"3271","M333Ah",41.8331261539474,37.3880839806109,"rf",50
"3272","M333Ai",43.5103515558291,37.3465107555587,"rf",50
"3273","M333Aa",77.7332126089791,79.4154082554791,"rf",50
"3274","M333Ab",106.408246406987,112.523482757723,"rf",50
"3275","M333Ac",75.0920404548613,72.0588242700207,"rf",50
"3276","M333Ad",112.50110343036,117.470592984026,"rf",50
"3277","M333Ae",68.9794445435094,68.4801681671984,"rf",50
"3278","M333Ag",76.9693300032906,81.2086165291663,"rf",50
"3279","M333Ah",37.9656042976511,37.3880839806109,"rf",50
"3280","M333Ai",39.6358878545703,37.3465107555587,"rf",50
"3281","M333Aa",78.6402623592602,79.4154082554791,"rf",50
"3282","M333Ab",105.163372184575,112.523482757723,"rf",50
"3283","M333Ac",74.8230903348634,72.0588242700207,"rf",50
"3284","M333Ad",107.000138018205,117.470592984026,"rf",50
"3285","M333Ae",73.1128138281373,68.4801681671984,"rf",50
"3286","M333Ag",82.2187933179141,81.2086165291663,"rf",50
"3287","M333Ah",44.1531149731035,37.3880839806109,"rf",50
"3288","M333Ai",42.732084111213,37.3465107555587,"rf",50
"3289","M333Aa",76.7044188742588,79.4154082554791,"rf",50
"3290","M333Ab",103.987695861177,112.523482757723,"rf",50
"3291","M333Ac",74.1378565708864,72.0588242700207,"rf",50
"3292","M333Ad",110.078993574284,117.470592984026,"rf",50
"3293","M333Ae",69.2512016032578,68.4801681671984,"rf",50
"3294","M333Ag",75.9481581037244,81.2086165291663,"rf",50
"3295","M333Ah",41.6787579591515,37.3880839806109,"rf",50
"3296","M333Ai",44.2373067147406,37.3465107555587,"rf",50
"3297","M333Aa",80.8441781301735,79.4154082554791,"rf",50
"3298","M333Ab",115.033801055792,112.523482757723,"rf",50
"3299","M333Ac",73.2507784279658,72.0588242700207,"rf",50
"3300","M333Ad",118.630314867909,117.470592984026,"rf",50
"3301","M333Ae",69.0281206160138,68.4801681671984,"rf",50
"3302","M333Ag",77.5854053836125,81.2086165291663,"rf",50
"3303","M333Ah",36.6569730669602,37.3880839806109,"rf",50
"3304","M333Ai",39.463343826277,37.3465107555587,"rf",50
"3305","M333Aa",73.5290470266614,79.4154082554791,"rf",50
"3306","M333Ab",108.24052456495,112.523482757723,"rf",50
"3307","M333Ac",68.6344896708644,72.0588242700207,"rf",50
"3308","M333Ad",106.167642884553,117.470592984026,"rf",50
"3309","M333Ae",65.2102990890356,68.4801681671984,"rf",50
"3310","M333Ag",73.3706973310548,81.2086165291663,"rf",50
"3311","M333Ah",34.367512942129,37.3880839806109,"rf",50
"3312","M333Ai",37.6283736273667,37.3465107555587,"rf",50
"3313","M333Aa",76.0252488398095,79.4154082554791,"rf",50
"3314","M333Ab",106.310075798202,112.523482757723,"rf",50
"3315","M333Ac",70.131268610993,72.0588242700207,"rf",50
"3316","M333Ad",108.61621596636,117.470592984026,"rf",50
"3317","M333Ae",67.2799817463795,68.4801681671984,"rf",50
"3318","M333Ag",73.9324774893621,81.2086165291663,"rf",50
"3319","M333Ah",37.3393672456398,37.3880839806109,"rf",50
"3320","M333Ai",40.8627057942802,37.3465107555587,"rf",50
"3321","M333Aa",73.8849682617935,79.4154082554791,"rf",50
"3322","M333Ab",100.725052874152,112.523482757723,"rf",50
"3323","M333Ac",72.4960247804507,72.0588242700207,"rf",50
"3324","M333Ad",110.149419174535,117.470592984026,"rf",50
"3325","M333Ae",66.2824780307239,68.4801681671984,"rf",50
"3326","M333Ag",75.3446985658325,81.2086165291663,"rf",50
"3327","M333Ah",36.5396320832829,37.3880839806109,"rf",50
"3328","M333Ai",37.9851362945128,37.3465107555587,"rf",50
"3329","M333Aa",79.7550931169595,79.4154082554791,"rf",50
"3330","M333Ab",104.885128330477,112.523482757723,"rf",50
"3331","M333Ac",76.6903051709097,72.0588242700207,"rf",50
"3332","M333Ad",112.145462038651,117.470592984026,"rf",50
"3333","M333Ae",72.1069172007605,68.4801681671984,"rf",50
"3334","M333Ag",79.9936922167782,81.2086165291663,"rf",50
"3335","M333Ah",38.3221419899768,37.3880839806109,"rf",50
"3336","M333Ai",40.6865103239253,37.3465107555587,"rf",50
"3337","M333Aa",75.5388516300707,79.4154082554791,"rf",50
"3338","M333Ab",107.848007685841,112.523482757723,"rf",50
"3339","M333Ac",70.9417156932669,72.0588242700207,"rf",50
"3340","M333Ad",107.50842711594,117.470592984026,"rf",50
"3341","M333Ae",66.5213822128098,68.4801681671984,"rf",50
"3342","M333Ag",75.0651370375758,81.2086165291663,"rf",50
"3343","M333Ah",34.4493235489057,37.3880839806109,"rf",50
"3344","M333Ai",37.1287718982899,37.3465107555587,"rf",50
"3345","M333Aa",79.4239241969772,79.4154082554791,"rf",50
"3346","M333Ab",117.451334364751,112.523482757723,"rf",50
"3347","M333Ac",71.3346302074091,72.0588242700207,"rf",50
"3348","M333Ad",115.068398740209,117.470592984026,"rf",50
"3349","M333Ae",69.2301400282517,68.4801681671984,"rf",50
"3350","M333Ag",79.2337794843617,81.2086165291663,"rf",50
"3351","M333Ah",32.9752092328332,37.3880839806109,"rf",50
"3352","M333Ai",37.668762778581,37.3465107555587,"rf",50
"3353","M333Aa",81.9050276506151,79.4154082554791,"rf",50
"3354","M333Ab",118.339578299876,112.523482757723,"rf",50
"3355","M333Ac",76.4961343827218,72.0588242700207,"rf",50
"3356","M333Ad",116.562681035257,117.470592984026,"rf",50
"3357","M333Ae",72.976778059346,68.4801681671984,"rf",50
"3358","M333Ag",82.8826722267978,81.2086165291663,"rf",50
"3359","M333Ah",39.0718220848397,37.3880839806109,"rf",50
"3360","M333Ai",42.0689896521309,37.3465107555587,"rf",50
"3361","M333Aa",81.6922036408295,79.4154082554791,"rf",50
"3362","M333Ab",123.573838063422,112.523482757723,"rf",50
"3363","M333Ac",74.0025491417698,72.0588242700207,"rf",50
"3364","M333Ad",121.711309629191,117.470592984026,"rf",50
"3365","M333Ae",69.0883100837776,68.4801681671984,"rf",50
"3366","M333Ag",76.9757744440056,81.2086165291663,"rf",50
"3367","M333Ah",37.9466827455291,37.3880839806109,"rf",50
"3368","M333Ai",38.7216687251713,37.3465107555587,"rf",50
"3369","M333Aa",83.4457240042425,79.4154082554791,"rf",50
"3370","M333Ab",118.28578066309,112.523482757723,"rf",50
"3371","M333Ac",79.323673346016,72.0588242700207,"rf",50
"3372","M333Ad",122.132699598013,117.470592984026,"rf",50
"3373","M333Ae",72.796032033064,68.4801681671984,"rf",50
"3374","M333Ag",83.2982325036366,81.2086165291663,"rf",50
"3375","M333Ah",34.4896106874959,37.3880839806109,"rf",50
"3376","M333Ai",39.4924954425875,37.3465107555587,"rf",50
"3377","M333Aa",83.8113355560925,79.4154082554791,"rf",50
"3378","M333Ab",111.171959586132,112.523482757723,"rf",50
"3379","M333Ac",77.5412151172244,72.0588242700207,"rf",50
"3380","M333Ad",118.893980676632,117.470592984026,"rf",50
"3381","M333Ae",73.2873223973119,68.4801681671984,"rf",50
"3382","M333Ag",79.2929352391226,81.2086165291663,"rf",50
"3383","M333Ah",39.4996600260602,37.3880839806109,"rf",50
"3384","M333Ai",42.2977194906006,37.3465107555587,"rf",50
"3385","M333Aa",77.839675009753,79.4154082554791,"rf",50
"3386","M333Ab",109.586578614859,112.523482757723,"rf",50
"3387","M333Ac",73.5590893897777,72.0588242700207,"rf",50
"3388","M333Ad",114.698369495708,117.470592984026,"rf",50
"3389","M333Ae",68.8607484119534,68.4801681671984,"rf",50
"3390","M333Ag",77.504569949389,81.2086165291663,"rf",50
"3391","M333Ah",36.6561213181414,37.3880839806109,"rf",50
"3392","M333Ai",38.6827745148989,37.3465107555587,"rf",50
"3393","M333Aa",80.9097577855507,79.4154082554791,"rf",50
"3394","M333Ab",114.445785728652,112.523482757723,"rf",50
"3395","M333Ac",75.6824865866404,72.0588242700207,"rf",50
"3396","M333Ad",118.060233579837,117.470592984026,"rf",50
"3397","M333Ae",70.280195386347,68.4801681671984,"rf",50
"3398","M333Ag",79.2677170093597,81.2086165291663,"rf",50
"3399","M333Ah",35.3661202545302,37.3880839806109,"rf",50
"3400","M333Ai",38.4257670240517,37.3465107555587,"rf",50
"3401","M333Aa",81.51178522751,79.4154082554791,"rf",50
"3402","M333Ab",110.671640215808,112.523482757723,"rf",50
"3403","M333Ac",75.8593068424213,72.0588242700207,"rf",50
"3404","M333Ad",116.928271171785,117.470592984026,"rf",50
"3405","M333Ae",70.8951042154895,68.4801681671984,"rf",50
"3406","M333Ag",78.9228038712529,81.2086165291663,"rf",50
"3407","M333Ah",36.423446177672,37.3880839806109,"rf",50
"3408","M333Ai",39.2590611975198,37.3465107555587,"rf",50
"3409","M333Aa",86.1055741704633,79.4154082554791,"rf",50
"3410","M333Ab",115.807733664277,112.523482757723,"rf",50
"3411","M333Ac",81.7587804772874,72.0588242700207,"rf",50
"3412","M333Ad",124.167634821281,117.470592984026,"rf",50
"3413","M333Ae",75.8401276778178,68.4801681671984,"rf",50
"3414","M333Ag",85.9212517384756,81.2086165291663,"rf",50
"3415","M333Ah",37.6191028385024,37.3880839806109,"rf",50
"3416","M333Ai",42.6545683926206,37.3465107555587,"rf",50
"3417","M333Aa",91.737853648377,79.4154082554791,"rf",50
"3418","M333Ab",127.972078467423,112.523482757723,"rf",50
"3419","M333Ac",88.1796675028891,72.0588242700207,"rf",50
"3420","M333Ad",134.176718983675,117.470592984026,"rf",50
"3421","M333Ae",81.5719900077782,68.4801681671984,"rf",50
"3422","M333Ag",91.3706812389783,81.2086165291663,"rf",50
"3423","M333Ah",45.4120638713053,37.3880839806109,"rf",50
"3424","M333Ai",46.710563403775,37.3465107555587,"rf",50
"3425","M333Aa",78.1973405839169,79.4154082554791,"rf",50
"3426","M333Ab",112.547422810246,112.523482757723,"rf",50
"3427","M333Ac",73.7394488702714,72.0588242700207,"rf",50
"3428","M333Ad",114.542023757443,117.470592984026,"rf",50
"3429","M333Ae",69.8512973507107,68.4801681671984,"rf",50
"3430","M333Ag",79.3030040435147,81.2086165291663,"rf",50
"3431","M333Ah",36.7959015959627,37.3880839806109,"rf",50
"3432","M333Ai",40.1368809868585,37.3465107555587,"rf",50
"3433","M333Aa",90.8397466555812,79.4154082554791,"rf",50
"3434","M333Ab",130.716483589935,112.523482757723,"rf",50
"3435","M333Ac",81.9265580540678,72.0588242700207,"rf",50
"3436","M333Ad",134.247985058409,117.470592984026,"rf",50
"3437","M333Ae",75.6842866139883,68.4801681671984,"rf",50
"3438","M333Ag",83.6382779968704,81.2086165291663,"rf",50
"3439","M333Ah",38.6475875939201,37.3880839806109,"rf",50
"3440","M333Ai",41.3230725977182,37.3465107555587,"rf",50
"3441","M333Aa",84.1936818097382,79.4154082554791,"rf",50
"3442","M333Ab",111.040662549075,112.523482757723,"rf",50
"3443","M333Ac",78.540349032452,72.0588242700207,"rf",50
"3444","M333Ad",119.255673419052,117.470592984026,"rf",50
"3445","M333Ae",74.0132435442868,68.4801681671984,"rf",50
"3446","M333Ag",84.9734329255712,81.2086165291663,"rf",50
"3447","M333Ah",38.5594276128261,37.3880839806109,"rf",50
"3448","M333Ai",42.1436324902306,37.3465107555587,"rf",50
"3449","M333Aa",81.4764706017997,79.4154082554791,"rf",50
"3450","M333Ab",121.976615323637,112.523482757723,"rf",50
"3451","M333Ac",74.2641935843203,72.0588242700207,"rf",50
"3452","M333Ad",119.548693360658,117.470592984026,"rf",50
"3453","M333Ae",71.5052217071133,68.4801681671984,"rf",50
"3454","M333Ag",79.6872215389843,81.2086165291663,"rf",50
"3455","M333Ah",36.6451882072926,37.3880839806109,"rf",50
"3456","M333Ai",40.8897071190348,37.3465107555587,"rf",50
"3457","M333Aa",79.9887019603568,79.4154082554791,"rf",50
"3458","M333Ab",103.516860318039,112.523482757723,"rf",50
"3459","M333Ac",78.9057873517198,72.0588242700207,"rf",50
"3460","M333Ad",116.683610081899,117.470592984026,"rf",50
"3461","M333Ae",70.8762348028544,68.4801681671984,"rf",50
"3462","M333Ag",78.7589546654514,81.2086165291663,"rf",50
"3463","M333Ah",38.4263595713865,37.3880839806109,"rf",50
"3464","M333Ai",39.9658307533055,37.3465107555587,"rf",50
"3465","M333Aa",78.2598454123612,79.4154082554791,"rf",50
"3466","M333Ab",100.146683314275,112.523482757723,"rf",50
"3467","M333Ac",74.3590962864861,72.0588242700207,"rf",50
"3468","M333Ad",110.739097849203,117.470592984026,"rf",50
"3469","M333Ae",69.7431775315566,68.4801681671984,"rf",50
"3470","M333Ag",77.4483005879173,81.2086165291663,"rf",50
"3471","M333Ah",39.9094479333924,37.3880839806109,"rf",50
"3472","M333Ai",42.342779198267,37.3465107555587,"rf",50
"3473","M333Aa",78.2810108615623,79.4154082554791,"rf",50
"3474","M333Ab",114.415956375413,112.523482757723,"rf",50
"3475","M333Ac",71.7341025322459,72.0588242700207,"rf",50
"3476","M333Ad",115.830007096697,117.470592984026,"rf",50
"3477","M333Ae",68.1146878772625,68.4801681671984,"rf",50
"3478","M333Ag",78.1947720496682,81.2086165291663,"rf",50
"3479","M333Ah",34.9982356292399,37.3880839806109,"rf",50
"3480","M333Ai",37.0910325793555,37.3465107555587,"rf",50
"3481","M333Aa",74.6515376080198,79.4154082554791,"rf",50
"3482","M333Ab",101.571874436679,112.523482757723,"rf",50
"3483","M333Ac",70.4147463493541,72.0588242700207,"rf",50
"3484","M333Ad",108.632319775075,117.470592984026,"rf",50
"3485","M333Ae",64.6254879358632,68.4801681671984,"rf",50
"3486","M333Ag",73.9917785532416,81.2086165291663,"rf",50
"3487","M333Ah",32.838467010096,37.3880839806109,"rf",50
"3488","M333Ai",35.4740505263722,37.3465107555587,"rf",50
"3489","M333Aa",79.4800333350001,79.4154082554791,"rf",50
"3490","M333Ab",117.297173002871,112.523482757723,"rf",50
"3491","M333Ac",69.3683223377663,72.0588242700207,"rf",50
"3492","M333Ad",117.019762268629,117.470592984026,"rf",50
"3493","M333Ae",67.0409592946224,68.4801681671984,"rf",50
"3494","M333Ag",74.6706749906509,81.2086165291663,"rf",50
"3495","M333Ah",32.6048903355313,37.3880839806109,"rf",50
"3496","M333Ai",35.3482538784548,37.3465107555587,"rf",50
"3497","M333Aa",83.5248350225073,79.4154082554791,"rf",50
"3498","M333Ab",116.7148977112,112.523482757723,"rf",50
"3499","M333Ac",73.7341702968371,72.0588242700207,"rf",50
"3500","M333Ad",124.00010868866,117.470592984026,"rf",50
"3501","M333Ae",70.0904413066385,68.4801681671984,"rf",50
"3502","M333Ag",77.3857962371439,81.2086165291663,"rf",50
"3503","M333Ah",39.508428966684,37.3880839806109,"rf",50
"3504","M333Ai",40.6183885389808,37.3465107555587,"rf",50
"3505","M333Aa",80.5360848115058,79.4154082554791,"rf",50
"3506","M333Ab",109.807137374869,112.523482757723,"rf",50
"3507","M333Ac",76.0157062079484,72.0588242700207,"rf",50
"3508","M333Ad",117.350508339953,117.470592984026,"rf",50
"3509","M333Ae",70.0361274881286,68.4801681671984,"rf",50
"3510","M333Ag",78.7746206372972,81.2086165291663,"rf",50
"3511","M333Ah",35.1535074539302,37.3880839806109,"rf",50
"3512","M333Ai",38.4428481189688,37.3465107555587,"rf",50
"3513","M333Aa",83.8152301400263,79.4154082554791,"rf",50
"3514","M333Ab",115.102139086499,112.523482757723,"rf",50
"3515","M333Ac",79.5984006900758,72.0588242700207,"rf",50
"3516","M333Ad",116.728543281024,117.470592984026,"rf",50
"3517","M333Ae",76.70363508623,68.4801681671984,"rf",50
"3518","M333Ag",88.4007865643463,81.2086165291663,"rf",50
"3519","M333Ah",39.9791651918092,37.3880839806109,"rf",50
"3520","M333Ai",43.6890087428249,37.3465107555587,"rf",50
"3521","M333Aa",75.5202517407592,79.4154082554791,"rf",50
"3522","M333Ab",100.613666598706,112.523482757723,"rf",50
"3523","M333Ac",71.7302803868702,72.0588242700207,"rf",50
"3524","M333Ad",110.618453431669,117.470592984026,"rf",50
"3525","M333Ae",66.4424790917262,68.4801681671984,"rf",50
"3526","M333Ag",74.8345693496449,81.2086165291663,"rf",50
"3527","M333Ah",35.5531395982451,37.3880839806109,"rf",50
"3528","M333Ai",38.2293757801918,37.3465107555587,"rf",50
"3529","M333Aa",79.5500513706086,79.4154082554791,"rf",50
"3530","M333Ab",105.460702048533,112.523482757723,"rf",50
"3531","M333Ac",78.5665112455154,72.0588242700207,"rf",50
"3532","M333Ad",114.340846144427,117.470592984026,"rf",50
"3533","M333Ae",72.3189086612061,68.4801681671984,"rf",50
"3534","M333Ag",82.1823709484144,81.2086165291663,"rf",50
"3535","M333Ah",39.5440402668869,37.3880839806109,"rf",50
"3536","M333Ai",41.5901914207821,37.3465107555587,"rf",50
"3537","M333Aa",83.7145440759145,79.4154082554791,"rf",50
"3538","M333Ab",112.217231632902,112.523482757723,"rf",50
"3539","M333Ac",81.9568560052498,72.0588242700207,"rf",50
"3540","M333Ad",123.060093121073,117.470592984026,"rf",50
"3541","M333Ae",75.8031694490476,68.4801681671984,"rf",50
"3542","M333Ag",85.1815913184998,81.2086165291663,"rf",50
"3543","M333Ah",39.273544082099,37.3880839806109,"rf",50
"3544","M333Ai",43.1220790677979,37.3465107555587,"rf",50
"3545","M333Aa",81.7198436963596,79.4154082554791,"rf",50
"3546","M333Ab",117.596019644821,112.523482757723,"rf",50
"3547","M333Ac",72.9247667801026,72.0588242700207,"rf",50
"3548","M333Ad",116.437922413154,117.470592984026,"rf",50
"3549","M333Ae",70.8968174123169,68.4801681671984,"rf",50
"3550","M333Ag",80.5037914696693,81.2086165291663,"rf",50
"3551","M333Ah",34.5494377532847,37.3880839806109,"rf",50
"3552","M333Ai",39.1585862326175,37.3465107555587,"rf",50
"3553","M333Aa",81.1716066975726,79.4154082554791,"rf",50
"3554","M333Ab",109.556944574516,112.523482757723,"rf",50
"3555","M333Ac",79.4335619573304,72.0588242700207,"rf",50
"3556","M333Ad",120.430397361642,117.470592984026,"rf",50
"3557","M333Ae",72.0026852761731,68.4801681671984,"rf",50
"3558","M333Ag",81.8383968496837,81.2086165291663,"rf",50
"3559","M333Ah",35.1749746629337,37.3880839806109,"rf",50
"3560","M333Ai",38.7526733803034,37.3465107555587,"rf",50
"3561","M333Aa",83.4353487670481,79.4154082554791,"rf",50
"3562","M333Ab",108.4865228885,112.523482757723,"rf",50
"3563","M333Ac",80.0202897357508,72.0588242700207,"rf",50
"3564","M333Ad",118.662209077752,117.470592984026,"rf",50
"3565","M333Ae",75.0914184829659,68.4801681671984,"rf",50
"3566","M333Ag",83.9647248341415,81.2086165291663,"rf",50
"3567","M333Ah",39.6497636342257,37.3880839806109,"rf",50
"3568","M333Ai",41.1090081390133,37.3465107555587,"rf",50
"3569","M333Aa",78.4989928405888,79.4154082554791,"rf",50
"3570","M333Ab",109.144663140849,112.523482757723,"rf",50
"3571","M333Ac",67.4574381875277,72.0588242700207,"rf",50
"3572","M333Ad",112.581030481075,117.470592984026,"rf",50
"3573","M333Ae",65.8105698152278,68.4801681671984,"rf",50
"3574","M333Ag",73.7331570546221,81.2086165291663,"rf",50
"3575","M333Ah",34.0051282199689,37.3880839806109,"rf",50
"3576","M333Ai",35.480375324673,37.3465107555587,"rf",50
"3577","M333Aa",77.6319854454467,79.4154082554791,"rf",50
"3578","M333Ab",102.623483767183,112.523482757723,"rf",50
"3579","M333Ac",76.6902258191064,72.0588242700207,"rf",50
"3580","M333Ad",114.24300728362,117.470592984026,"rf",50
"3581","M333Ae",68.4317750496475,68.4801681671984,"rf",50
"3582","M333Ag",77.8784711347712,81.2086165291663,"rf",50
"3583","M333Ah",35.4706720208601,37.3880839806109,"rf",50
"3584","M333Ai",37.0586934618869,37.3465107555587,"rf",50
"3585","M333Aa",77.1930618100579,79.4154082554791,"rf",50
"3586","M333Ab",104.812494267581,112.523482757723,"rf",50
"3587","M333Ac",69.8382528120439,72.0588242700207,"rf",50
"3588","M333Ad",110.504881907689,117.470592984026,"rf",50
"3589","M333Ae",66.3608016290525,68.4801681671984,"rf",50
"3590","M333Ag",74.1500888181513,81.2086165291663,"rf",50
"3591","M333Ah",35.6239683574981,37.3880839806109,"rf",50
"3592","M333Ai",37.5779147863329,37.3465107555587,"rf",50
"3593","M333Aa",73.2071709877402,79.4154082554791,"rf",50
"3594","M333Ab",98.9225187371434,112.523482757723,"rf",50
"3595","M333Ac",67.8252066133782,72.0588242700207,"rf",50
"3596","M333Ad",106.712029430955,117.470592984026,"rf",50
"3597","M333Ae",63.6814110709707,68.4801681671984,"rf",50
"3598","M333Ag",71.2208228754833,81.2086165291663,"rf",50
"3599","M333Ah",32.6950481128655,37.3880839806109,"rf",50
"3600","M333Ai",36.3130405478178,37.3465107555587,"rf",50
"3601","M333Aa",77.4097102843255,79.4154082554791,"rf",50
"3602","M333Ab",111.757452926116,112.523482757723,"rf",50
"3603","M333Ac",72.3059036050838,72.0588242700207,"rf",50
"3604","M333Ad",112.355511734512,117.470592984026,"rf",50
"3605","M333Ae",68.6526372298149,68.4801681671984,"rf",50
"3606","M333Ag",78.981280421141,81.2086165291663,"rf",50
"3607","M333Ah",35.0281233081708,37.3880839806109,"rf",50
"3608","M333Ai",38.5912507243181,37.3465107555587,"rf",50
"3609","M333Aa",76.436828673511,79.4154082554791,"rf",50
"3610","M333Ab",108.239971859592,112.523482757723,"rf",50
"3611","M333Ac",71.3658847024428,72.0588242700207,"rf",50
"3612","M333Ad",112.23608452051,117.470592984026,"rf",50
"3613","M333Ae",65.8059513330234,68.4801681671984,"rf",50
"3614","M333Ag",75.2308905995777,81.2086165291663,"rf",50
"3615","M333Ah",32.7643922375698,37.3880839806109,"rf",50
"3616","M333Ai",35.3588223942279,37.3465107555587,"rf",50
"3617","M333Aa",82.8515875846312,79.4154082554791,"rf",50
"3618","M333Ab",122.695318517952,112.523482757723,"rf",50
"3619","M333Ac",74.233714816647,72.0588242700207,"rf",50
"3620","M333Ad",118.815233418524,117.470592984026,"rf",50
"3621","M333Ae",71.664953287384,68.4801681671984,"rf",50
"3622","M333Ag",79.4237689195078,81.2086165291663,"rf",50
"3623","M333Ah",40.1521821896288,37.3880839806109,"rf",50
"3624","M333Ai",42.0437452548162,37.3465107555587,"rf",50
"3625","M333Aa",78.0596828349266,79.4154082554791,"rf",50
"3626","M333Ab",105.82714940287,112.523482757723,"rf",50
"3627","M333Ac",72.2152459339884,72.0588242700207,"rf",50
"3628","M333Ad",112.836528055798,117.470592984026,"rf",50
"3629","M333Ae",68.7386495022057,68.4801681671984,"rf",50
"3630","M333Ag",77.0361440086811,81.2086165291663,"rf",50
"3631","M333Ah",39.1491153005772,37.3880839806109,"rf",50
"3632","M333Ai",42.435595119332,37.3465107555587,"rf",50
"3633","M333Aa",84.9035251680031,79.4154082554791,"rf",50
"3634","M333Ab",116.488625433461,112.523482757723,"rf",50
"3635","M333Ac",78.3769790916292,72.0588242700207,"rf",50
"3636","M333Ad",122.512256370244,117.470592984026,"rf",50
"3637","M333Ae",73.9091352107511,68.4801681671984,"rf",50
"3638","M333Ag",82.4384001855343,81.2086165291663,"rf",50
"3639","M333Ah",39.8756098940831,37.3880839806109,"rf",50
"3640","M333Ai",42.8524027944924,37.3465107555587,"rf",50
"3641","M333Aa",80.0143924269925,79.4154082554791,"rf",50
"3642","M333Ab",110.683271464603,112.523482757723,"rf",50
"3643","M333Ac",73.5833282740235,72.0588242700207,"rf",50
"3644","M333Ad",115.130098446265,117.470592984026,"rf",50
"3645","M333Ae",68.8348477159351,68.4801681671984,"rf",50
"3646","M333Ag",78.2307164860962,81.2086165291663,"rf",50
"3647","M333Ah",35.7089456376892,37.3880839806109,"rf",50
"3648","M333Ai",38.6202322889924,37.3465107555587,"rf",50
"3649","M333Aa",86.8930828423257,79.4154082554791,"rf",50
"3650","M333Ab",117.231630563237,112.523482757723,"rf",50
"3651","M333Ac",82.2739402212108,72.0588242700207,"rf",50
"3652","M333Ad",128.552065195068,117.470592984026,"rf",50
"3653","M333Ae",75.2550543442737,68.4801681671984,"rf",50
"3654","M333Ag",83.4643389802368,81.2086165291663,"rf",50
"3655","M333Ah",41.5074354487625,37.3880839806109,"rf",50
"3656","M333Ai",43.2133982126952,37.3465107555587,"rf",50
"3657","M333Aa",79.7144881323405,79.4154082554791,"rf",50
"3658","M333Ab",110.793029367918,112.523482757723,"rf",50
"3659","M333Ac",76.7625225911076,72.0588242700207,"rf",50
"3660","M333Ad",114.578220644586,117.470592984026,"rf",50
"3661","M333Ae",71.6339878969152,68.4801681671984,"rf",50
"3662","M333Ag",81.1518988950307,81.2086165291663,"rf",50
"3663","M333Ah",38.3056747138339,37.3880839806109,"rf",50
